 101,  40,   1,  99,  88,  80
 102,  41,   1,  94,  83,  75
 103,  42,   1,  97,  86,  78
 104,  43,   1, 103,  92,  84
 105,  44,   1, 124, 111, 103
 106,  45,   1, 151, 139, 129
 107,  46,   1, 170, 158, 148
 108,  47,   1, 185, 173, 163
 109,  48,   1, 200, 188, 178
 110,  49,   1, 193, 181, 171
 111,  50,   1, 119, 107,  95
 112,  51,   1,  42,  33,  20
 113,  52,   1,  30,  22,   9
 114,  53,   1,  45,  37,  24
 115,  54,   1,  55,  47,  34
 116,  55,   1,  58,  53,  38
 117,  56,   1,  56,  52,  34
 118,  57,   1,  58,  54,  36
 119,  58,   1,  60,  56,  38
 120,  59,   1,  61,  57,  39
 121,   0,   2, 143, 137, 138
 122,   1,   2, 103,  96,  99
 123,   2,   2, 100,  93,  96
 124,   3,   2, 135, 128, 131
 125,   4,   2, 175, 168, 171
 126,   5,   2, 171, 164, 169
 127,   6,   2, 145, 138, 143
 128,   7,   2, 113, 106, 111
 129,   8,   2,  95,  87,  94
 130,   9,   2,  93,  86,  91
 131,  10,   2, 104,  97, 102
 132,  11,   2, 118, 111, 116
 133,  12,   2, 121, 114, 119
 134,  13,   2, 122, 115, 118
 135,  14,   2, 133, 126, 129
 136,  15,   2, 145, 138, 141
 137,  16,   2, 127, 120, 123
 138,  17,   2,  95,  88,  91
 139,  18,   2, 111, 104, 107
 140,  19,   2, 158, 151, 154
 141,  20,   2, 179, 172, 175
 142,  21,   2, 162, 155, 158
 143,  22,   2, 127, 120, 123
 144,  23,   2, 106,  99, 102
 145,  24,   2, 107,  98, 101
 146,  25,   2, 108,  99, 102
 147,  26,   2, 114, 105, 108
 148,  27,   2, 125, 116, 119
 149,  28,   2, 127, 118, 121
 150,  29,   2, 134, 126, 127
 151,  30,   2, 146, 138, 139
 152,  31,   2, 143, 135, 136
 153,  32,   2, 105,  97,  98
 154,  33,   2, 116, 108, 109
 155,  34,   2, 156, 146, 146
 156,  35,   2, 179, 169, 169
 157,  36,   2, 162, 150, 148
 158,  37,   2, 129, 118, 114
 159,  38,   2, 104,  92,  86
 160,  39,   2,  99,  87,  81
 161,  40,   2,  99,  87,  81
 162,  41,   2,  97,  86,  78
 163,  42,   2, 100,  89,  81
 164,  43,   2, 104,  93,  85
 165,  44,   2, 125, 112, 104
 166,  45,   2, 154, 142, 132
 167,  46,   2, 174, 162, 152
 168,  47,   2, 188, 176, 166
 169,  48,   2, 200, 188, 178
 170,  49,   2, 189, 177, 165
 171,  50,   2, 114, 102,  90
 172,  51,   2,  41,  32,  19
 173,  52,   2,  30,  22,   9
 174,  53,   2,  46,  38,  25
 175,  54,   2,  57,  50,  35
 176,  55,   2,  59,  54,  39
 177,  56,   2,  57,  53,  35
 178,  57,   2,  58,  54,  36
 179,  58,   2,  60,  56,  38
 180,  59,   2,  61,  57,  39
 181,   0,   3, 141, 133, 134
 182,   1,   3, 103,  94,  97
 183,   2,   3, 102,  93,  96
 184,   3,   3, 139, 130, 133
 185,   4,   3, 177, 168, 171
 186,   5,   3, 172, 162, 168
 187,   6,   3, 147, 137, 143
 188,   7,   3, 117, 107, 113
 189,   8,   3,  97,  86,  94
 190,   9,   3,  95,  85,  91
 191,  10,   3, 105,  95, 101
 192,  11,   3, 119, 109, 115
 193,  12,   3, 120, 110, 116
 194,  13,   3, 120, 111, 114
 195,  14,   3, 135, 126, 129
 196,  15,   3, 151, 142, 145
 197,  16,   3, 126, 117, 120
 198,  17,   3,  93,  84,  87
 199,  18,   3, 113, 104, 107
 200,  19,   3, 164, 155, 158
 201,  20,   3, 181, 172, 175
 202,  21,   3, 161, 152, 155
 203,  22,   3, 127, 118, 121
 204,  23,   3, 107,  98, 101
 205,  24,   3, 101,  92,  95
 206,  25,   3, 106,  97, 100
 207,  26,   3, 115, 106, 109
 208,  27,   3, 128, 119, 122
 209,  28,   3, 130, 121, 124
 210,  29,   3, 135, 126, 129
 211,  30,   3, 144, 135, 138
 212,  31,   3, 137, 128, 131
 213,  32,   3, 108, 100, 101
 214,  33,   3, 118, 110, 111
 215,  34,   3, 156, 145, 147
 216,  35,   3, 176, 166, 166
 217,  36,   3, 160, 148, 146
 218,  37,   3, 129, 118, 114
 219,  38,   3, 106,  94,  90
 220,  39,   3,  99,  87,  81
 221,  40,   3, 102,  90,  84
 222,  41,   3, 100,  88,  82
 223,  42,   3, 102,  91,  83
 224,  43,   3, 104,  93,  85
 225,  44,   3, 123, 110, 102
 226,  45,   3, 154, 142, 132
 227,  46,   3, 174, 162, 152
 228,  47,   3, 186, 174, 164
 229,  48,   3, 199, 187, 175
 230,  49,   3, 183, 171, 159
 231,  50,   3, 110,  98,  86
 232,  51,   3,  41,  32,  19
 233,  52,   3,  32,  25,  10
 234,  53,   3,  48,  41,  26
 235,  54,   3,  59,  52,  37
 236,  55,   3,  59,  54,  39
 237,  56,   3,  57,  53,  35
 238,  57,   3,  58,  54,  36
 239,  58,   3,  59,  55,  37
 240,  59,   3,  60,  56,  38
 241,   0,   4, 136, 128, 129
 242,   1,   4, 101,  92,  95
 243,   2,   4, 103,  94,  97
 244,   3,   4, 140, 131, 134
 245,   4,   4, 175, 166, 169
 246,   5,   4, 168, 158, 164
 247,   6,   4, 144, 134, 140
 248,   7,   4, 117, 107, 113
 249,   8,   4,  98,  87,  95
 250,   9,   4,  97,  87,  93
 251,  10,   4, 107,  97, 103
 252,  11,   4, 119, 109, 115
 253,  12,   4, 119, 109, 115
 254,  13,   4, 120, 111, 114
 255,  14,   4, 135, 126, 129
 256,  15,   4, 152, 143, 146
 257,  16,   4, 126, 117, 120
 258,  17,   4,  93,  84,  87
 259,  18,   4, 117, 108, 111
 260,  19,   4, 169, 160, 163
 261,  20,   4, 181, 172, 175
 262,  21,   4, 159, 150, 153
 263,  22,   4, 126, 117, 120
 264,  23,   4, 106,  97, 100
 265,  24,   4,  98,  89,  92
 266,  25,   4, 105,  96,  99
 267,  26,   4, 116, 107, 110
 268,  27,   4, 129, 120, 123
 269,  28,   4, 132, 123, 126
 270,  29,   4, 136, 127, 130
 271,  30,   4, 144, 135, 138
 272,  31,   4, 136, 127, 130
 273,  32,   4, 112, 103, 106
 274,  33,   4, 119, 111, 112
 275,  34,   4, 154, 143, 145
 276,  35,   4, 173, 163, 163
 277,  36,   4, 159, 147, 145
 278,  37,   4, 130, 119, 115
 279,  38,   4, 107,  95,  91
 280,  39,   4, 101,  89,  85
 281,  40,   4, 104,  92,  86
 282,  41,   4, 101,  89,  83
 283,  42,   4, 101,  89,  83
 284,  43,   4, 102,  91,  83
 285,  44,   4, 122, 110, 100
 286,  45,   4, 153, 141, 131
 287,  46,   4, 172, 160, 148
 288,  47,   4, 183, 171, 159
 289,  48,   4, 198, 186, 174
 290,  49,   4, 178, 166, 154
 291,  50,   4, 108,  96,  84
 292,  51,   4,  44,  35,  22
 293,  52,   4,  34,  27,  12
 294,  53,   4,  48,  41,  26
 295,  54,   4,  58,  51,  36
 296,  55,   4,  56,  51,  36
 297,  56,   4,  57,  53,  35
 298,  57,   4,  58,  54,  36
 299,  58,   4,  59,  55,  37
 300,  59,   4,  59,  55,  37
 301,   0,   5, 134, 126, 127
 302,   1,   5, 101,  92,  95
 303,   2,   5, 104,  95,  98
 304,   3,   5, 141, 132, 135
 305,   4,   5, 173, 164, 167
 306,   5,   5, 163, 153, 159
 307,   6,   5, 139, 129, 135
 308,   7,   5, 114, 104, 110
 309,   8,   5,  97,  86,  94
 310,   9,   5, 100,  90,  96
 311,  10,   5, 112, 102, 108
 312,  11,   5, 122, 112, 118
 313,  12,   5, 120, 110, 116
 314,  13,   5, 121, 112, 115
 315,  14,   5, 135, 126, 129
 316,  15,   5, 149, 140, 143
 317,  16,   5, 127, 118, 121
 318,  17,   5,  97,  88,  91
 319,  18,   5, 124, 115, 118
 320,  19,   5, 174, 165, 168
 321,  20,   5, 180, 171, 174
 322,  21,   5, 156, 147, 150
 323,  22,   5, 126, 117, 120
 324,  23,   5, 105,  96,  99
 325,  24,   5, 100,  91,  94
 326,  25,   5, 106,  97, 100
 327,  26,   5, 116, 107, 110
 328,  27,   5, 128, 119, 122
 329,  28,   5, 131, 121, 127
 330,  29,   5, 137, 127, 133
 331,  30,   5, 145, 135, 141
 332,  31,   5, 137, 127, 133
 333,  32,   5, 114, 105, 108
 334,  33,   5, 118, 109, 112
 335,  34,   5, 153, 142, 144
 336,  35,   5, 173, 163, 163
 337,  36,   5, 160, 148, 146
 338,  37,   5, 130, 118, 116
 339,  38,   5, 108,  96,  92
 340,  39,   5, 103,  91,  87
 341,  40,   5, 105,  93,  89
 342,  41,   5,  99,  87,  81
 343,  42,   5,  99,  87,  81
 344,  43,   5, 102,  91,  83
 345,  44,   5, 124, 112, 102
 346,  45,   5, 154, 142, 132
 347,  46,   5, 172, 160, 148
 348,  47,   5, 184, 172, 160
 349,  48,   5, 200, 188, 176
 350,  49,   5, 176, 164, 152
 351,  50,   5, 107,  96,  82
 352,  51,   5,  46,  37,  23
 353,  52,   5,  34,  27,  12
 354,  53,   5,  46,  39,  24
 355,  54,   5,  56,  49,  34
 356,  55,   5,  53,  49,  31
 357,  56,   5,  57,  53,  35
 358,  57,   5,  58,  54,  36
 359,  58,   5,  60,  56,  38
 360,  59,   5,  61,  57,  39
 361,   0,   6, 134, 126, 127
 362,   1,   6, 100,  91,  94
 363,   2,   6, 104,  95,  98
 364,   3,   6, 141, 132, 135
 365,   4,   6, 173, 164, 167
 366,   5,   6, 162, 152, 158
 367,   6,   6, 137, 127, 133
 368,   7,   6, 111, 101, 107
 369,   8,   6,  97,  86,  94
 370,   9,   6, 102,  92,  98
 371,  10,   6, 113, 103, 109
 372,  11,   6, 120, 110, 116
 373,  12,   6, 118, 108, 114
 374,  13,   6, 121, 112, 115
 375,  14,   6, 135, 126, 129
 376,  15,   6, 146, 137, 140
 377,  16,   6, 124, 115, 118
 378,  17,   6,  97,  88,  91
 379,  18,   6, 129, 120, 123
 380,  19,   6, 176, 167, 170
 381,  20,   6, 178, 169, 172
 382,  21,   6, 154, 145, 148
 383,  22,   6, 126, 117, 120
 384,  23,   6, 105,  96,  99
 385,  24,   6,  99,  90,  93
 386,  25,   6, 106,  97, 100
 387,  26,   6, 115, 106, 109
 388,  27,   6, 126, 116, 122
 389,  28,   6, 129, 119, 125
 390,  29,   6, 135, 125, 131
 391,  30,   6, 144, 134, 140
 392,  31,   6, 135, 124, 132
 393,  32,   6, 112, 103, 106
 394,  33,   6, 116, 107, 110
 395,  34,   6, 152, 141, 143
 396,  35,   6, 176, 165, 167
 397,  36,   6, 162, 150, 150
 398,  37,   6, 129, 117, 115
 399,  38,   6, 107,  95,  91
 400,  39,   6, 105,  93,  89
 401,  40,   6, 105,  93,  89
 402,  41,   6,  97,  85,  81
 403,  42,   6,  98,  86,  80
 404,  43,   6, 106,  95,  87
 405,  44,   6, 130, 118, 108
 406,  45,   6, 158, 146, 134
 407,  46,   6, 173, 161, 149
 408,  47,   6, 185, 173, 161
 409,  48,   6, 199, 187, 175
 410,  49,   6, 174, 163, 149
 411,  50,   6, 106,  95,  81
 412,  51,   6,  47,  38,  24
 413,  52,   6,  34,  27,  12
 414,  53,   6,  45,  38,  23
 415,  54,   6,  55,  48,  31
 416,  55,   6,  52,  48,  30
 417,  56,   6,  56,  52,  34
 418,  57,   6,  58,  54,  36
 419,  58,   6,  60,  56,  38
 420,  59,   6,  61,  57,  39
 421,   0,   7, 133, 125, 126
 422,   1,   7,  98,  89,  92
 423,   2,   7, 102,  93,  96
 424,   3,   7, 141, 132, 135
 425,   4,   7, 175, 166, 169
 426,   5,   7, 164, 154, 160
 427,   6,   7, 138, 128, 134
 428,   7,   7, 111, 101, 107
 429,   8,   7,  98,  87,  95
 430,   9,   7, 103,  93,  99
 431,  10,   7, 112, 102, 108
 432,  11,   7, 116, 106, 112
 433,  12,   7, 113, 103, 109
 434,  13,   7, 119, 110, 113
 435,  14,   7, 134, 125, 128
 436,  15,   7, 144, 135, 138
 437,  16,   7, 120, 111, 114
 438,  17,   7,  95,  86,  89
 439,  18,   7, 129, 120, 123
 440,  19,   7, 175, 166, 169
 441,  20,   7, 175, 166, 169
 442,  21,   7, 153, 144, 147
 443,  22,   7, 127, 118, 121
 444,  23,   7, 105,  96,  99
 445,  24,   7,  97,  88,  91
 446,  25,   7, 104,  95,  98
 447,  26,   7, 115, 106, 109
 448,  27,   7, 126, 116, 122
 449,  28,   7, 128, 118, 124
 450,  29,   7, 133, 123, 129
 451,  30,   7, 141, 130, 138
 452,  31,   7, 131, 120, 128
 453,  32,   7, 109, 100, 103
 454,  33,   7, 114, 105, 108
 455,  34,   7, 153, 142, 144
 456,  35,   7, 178, 167, 169
 457,  36,   7, 163, 151, 151
 458,  37,   7, 128, 116, 114
 459,  38,   7, 106,  94,  90
 460,  39,   7, 106,  94,  90
 461,  40,   7, 106,  94,  90
 462,  41,   7,  96,  84,  80
 463,  42,   7,  98,  86,  80
 464,  43,   7, 109,  98,  90
 465,  44,   7, 135, 123, 113
 466,  45,   7, 161, 149, 137
 467,  46,   7, 174, 162, 150
 468,  47,   7, 185, 174, 160
 469,  48,   7, 198, 186, 174
 470,  49,   7, 171, 160, 146
 471,  50,   7, 105,  94,  80
 472,  51,   7,  47,  38,  24
 473,  52,   7,  34,  27,  12
 474,  53,   7,  45,  38,  21
 475,  54,   7,  57,  50,  33
 476,  55,   7,  54,  50,  32
 477,  56,   7,  54,  50,  32
 478,  57,   7,  56,  52,  34
 479,  58,   7,  59,  55,  37
 480,  59,   7,  61,  57,  39
 481,   0,   8, 134, 126, 127
 482,   1,   8,  97,  88,  91
 483,   2,   8, 103,  94,  97
 484,   3,   8, 138, 129, 132
 485,   4,   8, 180, 171, 174
 486,   5,   8, 161, 151, 157
 487,   6,   8, 136, 126, 132
 488,   7,   8, 109,  99, 105
 489,   8,   8,  98,  87,  95
 490,   9,   8, 105,  95, 101
 491,  10,   8, 109,  99, 105
 492,  11,   8, 114, 104, 110
 493,  12,   8, 117, 107, 113
 494,  13,   8, 125, 116, 119
 495,  14,   8, 140, 131, 134
 496,  15,   8, 140, 131, 134
 497,  16,   8, 117, 108, 111
 498,  17,   8, 101,  92,  95
 499,  18,   8, 130, 121, 124
 500,  19,   8, 167, 158, 161
 501,  20,   8, 182, 173, 176
 502,  21,   8, 155, 146, 149
 503,  22,   8, 123, 114, 117
 504,  23,   8, 105,  96,  99
 505,  24,   8,  96,  87,  90
 506,  25,   8, 101,  92,  95
 507,  26,   8, 113, 104, 107
 508,  27,   8, 125, 116, 119
 509,  28,   8, 125, 115, 121
 510,  29,   8, 131, 121, 127
 511,  30,   8, 140, 130, 136
 512,  31,   8, 128, 118, 124
 513,  32,   8, 104,  95,  98
 514,  33,   8, 121, 112, 115
 515,  34,   8, 158, 147, 149
 516,  35,   8, 180, 170, 170
 517,  36,   8, 165, 153, 151
 518,  37,   8, 128, 116, 114
 519,  38,   8, 107,  95,  91
 520,  39,   8, 104,  92,  88
 521,  40,   8, 109,  97,  91
 522,  41,   8,  98,  86,  80
 523,  42,   8,  98,  86,  80
 524,  43,   8, 107,  96,  88
 525,  44,   8, 135, 123, 113
 526,  45,   8, 157, 145, 135
 527,  46,   8, 166, 154, 144
 528,  47,   8, 187, 175, 163
 529,  48,   8, 195, 183, 171
 530,  49,   8, 168, 156, 144
 531,  50,   8,  99,  87,  75
 532,  51,   8,  41,  32,  18
 533,  52,   8,  37,  30,  15
 534,  53,   8,  49,  42,  27
 535,  54,   8,  53,  46,  31
 536,  55,   8,  55,  51,  33
 537,  56,   8,  52,  48,  30
 538,  57,   8,  56,  52,  34
 539,  58,   8,  59,  55,  37
 540,  59,   8,  59,  55,  37
 541,   0,   9, 136, 128, 129
 542,   1,   9,  99,  90,  93
 543,   2,   9, 103,  94,  97
 544,   3,   9, 137, 128, 131
 545,   4,   9, 174, 165, 168
 546,   5,   9, 155, 145, 151
 547,   6,   9, 131, 121, 127
 548,   7,   9, 106,  96, 102
 549,   8,   9,  96,  85,  93
 550,   9,   9, 103,  93,  99
 551,  10,   9, 107,  97, 103
 552,  11,   9, 114, 104, 110
 553,  12,   9, 117, 107, 113
 554,  13,   9, 127, 118, 121
 555,  14,   9, 143, 134, 137
 556,  15,   9, 144, 135, 138
 557,  16,   9, 118, 109, 112
 558,  17,   9, 101,  92,  95
 559,  18,   9, 129, 120, 123
 560,  19,   9, 167, 158, 161
 561,  20,   9, 182, 173, 176
 562,  21,   9, 155, 146, 149
 563,  22,   9, 123, 114, 117
 564,  23,   9, 105,  96,  99
 565,  24,   9,  96,  87,  90
 566,  25,   9, 100,  91,  94
 567,  26,   9, 111, 102, 105
 568,  27,   9, 124, 115, 118
 569,  28,   9, 124, 114, 120
 570,  29,   9, 130, 120, 126
 571,  30,   9, 138, 128, 134
 572,  31,   9, 125, 115, 121
 573,  32,   9, 103,  94,  97
 574,  33,   9, 118, 109, 112
 575,  34,   9, 157, 146, 148
 576,  35,   9, 183, 173, 173
 577,  36,   9, 166, 154, 152
 578,  37,   9, 126, 114, 112
 579,  38,   9, 107,  95,  91
 580,  39,   9, 106,  94,  90
 581,  40,   9, 110,  98,  92
 582,  41,   9,  98,  86,  80
 583,  42,   9,  99,  87,  81
 584,  43,   9, 108,  97,  89
 585,  44,   9, 131, 119, 109
 586,  45,   9, 153, 141, 131
 587,  46,   9, 166, 154, 144
 588,  47,   9, 185, 173, 161
 589,  48,   9, 197, 185, 173
 590,  49,   9, 170, 158, 146
 591,  50,   9,  99,  87,  75
 592,  51,   9,  43,  34,  20
 593,  52,   9,  38,  31,  16
 594,  53,   9,  49,  42,  27
 595,  54,   9,  54,  47,  32
 596,  55,   9,  54,  50,  32
 597,  56,   9,  51,  47,  29
 598,  57,   9,  55,  51,  33
 599,  58,   9,  57,  53,  35
 600,  59,   9,  57,  53,  35
 601,   0,  10, 135, 127, 128
 602,   1,  10,  99,  90,  93
 603,   2,  10, 104,  95,  98
 604,   3,  10, 139, 130, 133
 605,   4,  10, 171, 162, 165
 606,   5,  10, 151, 141, 147
 607,   6,  10, 127, 117, 123
 608,   7,  10, 103,  93,  99
 609,   8,  10,  95,  84,  92
 610,   9,  10, 101,  91,  97
 611,  10,  10, 106,  96, 102
 612,  11,  10, 112, 102, 108
 613,  12,  10, 117, 107, 113
 614,  13,  10, 128, 119, 122
 615,  14,  10, 145, 136, 139
 616,  15,  10, 145, 136, 139
 617,  16,  10, 119, 110, 113
 618,  17,  10, 101,  92,  95
 619,  18,  10, 128, 119, 122
 620,  19,  10, 166, 157, 160
 621,  20,  10, 182, 173, 176
 622,  21,  10, 155, 146, 149
 623,  22,  10, 123, 114, 117
 624,  23,  10, 104,  95,  98
 625,  24,  10,  97,  88,  91
 626,  25,  10, 100,  91,  94
 627,  26,  10, 109, 100, 103
 628,  27,  10, 122, 113, 116
 629,  28,  10, 124, 114, 120
 630,  29,  10, 129, 119, 125
 631,  30,  10, 135, 125, 131
 632,  31,  10, 120, 110, 116
 633,  32,  10, 104,  95,  98
 634,  33,  10, 115, 106, 109
 635,  34,  10, 156, 145, 147
 636,  35,  10, 188, 178, 178
 637,  36,  10, 168, 156, 154
 638,  37,  10, 123, 111, 109
 639,  38,  10, 104,  92,  88
 640,  39,  10, 107,  95,  91
 641,  40,  10, 108,  96,  90
 642,  41,  10,  97,  85,  79
 643,  42,  10, 100,  88,  82
 644,  43,  10, 111, 100,  92
 645,  44,  10, 130, 118, 108
 646,  45,  10, 152, 140, 130
 647,  46,  10, 170, 158, 148
 648,  47,  10, 184, 172, 160
 649,  48,  10, 198, 186, 174
 650,  49,  10, 171, 159, 147
 651,  50,  10,  99,  87,  75
 652,  51,  10,  44,  35,  21
 653,  52,  10,  40,  33,  18
 654,  53,  10,  50,  43,  28
 655,  54,  10,  54,  47,  32
 656,  55,  10,  53,  49,  31
 657,  56,  10,  51,  47,  29
 658,  57,  10,  54,  50,  32
 659,  58,  10,  57,  53,  35
 660,  59,  10,  56,  52,  34
 661,   0,  11, 130, 122, 123
 662,   1,  11,  96,  87,  90
 663,   2,  11, 106,  97, 100
 664,   3,  11, 145, 136, 139
 665,   4,  11, 173, 164, 167
 666,   5,  11, 154, 144, 150
 667,   6,  11, 127, 117, 123
 668,   7,  11, 100,  90,  96
 669,   8,  11,  95,  84,  92
 670,   9,  11, 101,  91,  97
 671,  10,  11, 105,  95, 101
 672,  11,  11, 111, 101, 107
 673,  12,  11, 115, 105, 111
 674,  13,  11, 127, 118, 121
 675,  14,  11, 143, 134, 137
 676,  15,  11, 145, 136, 139
 677,  16,  11, 122, 113, 116
 678,  17,  11, 101,  92,  95
 679,  18,  11, 127, 118, 121
 680,  19,  11, 166, 157, 160
 681,  20,  11, 183, 174, 177
 682,  21,  11, 156, 147, 150
 683,  22,  11, 124, 115, 118
 684,  23,  11, 105,  96,  99
 685,  24,  11,  99,  90,  93
 686,  25,  11, 100,  91,  94
 687,  26,  11, 109, 100, 103
 688,  27,  11, 122, 113, 116
 689,  28,  11, 124, 114, 120
 690,  29,  11, 130, 120, 126
 691,  30,  11, 134, 124, 130
 692,  31,  11, 117, 107, 113
 693,  32,  11, 105,  96,  99
 694,  33,  11, 113, 104, 107
 695,  34,  11, 157, 146, 148
 696,  35,  11, 192, 182, 182
 697,  36,  11, 168, 156, 154
 698,  37,  11, 118, 106, 104
 699,  38,  11, 100,  88,  84
 700,  39,  11, 105,  93,  89
 701,  40,  11, 105,  93,  87
 702,  41,  11,  95,  83,  77
 703,  42,  11,  99,  87,  81
 704,  43,  11, 113, 102,  94
 705,  44,  11, 133, 121, 111
 706,  45,  11, 158, 146, 136
 707,  46,  11, 178, 166, 156
 708,  47,  11, 186, 174, 162
 709,  48,  11, 199, 187, 175
 710,  49,  11, 171, 159, 147
 711,  50,  11,  95,  83,  71
 712,  51,  11,  43,  34,  20
 713,  52,  11,  42,  35,  20
 714,  53,  11,  50,  43,  28
 715,  54,  11,  55,  48,  33
 716,  55,  11,  52,  48,  30
 717,  56,  11,  52,  48,  30
 718,  57,  11,  56,  52,  34
 719,  58,  11,  58,  54,  36
 720,  59,  11,  58,  54,  36
 721,   0,  12, 127, 119, 120
 722,   1,  12,  94,  85,  88
 723,   2,  12, 106,  97, 100
 724,   3,  12, 149, 140, 143
 725,   4,  12, 173, 164, 167
 726,   5,  12, 156, 146, 152
 727,   6,  12, 128, 118, 124
 728,   7,  12,  99,  89,  95
 729,   8,  12,  95,  84,  92
 730,   9,  12, 101,  91,  97
 731,  10,  12, 104,  94, 100
 732,  11,  12, 109,  99, 105
 733,  12,  12, 112, 102, 108
 734,  13,  12, 124, 115, 118
 735,  14,  12, 141, 132, 135
 736,  15,  12, 144, 135, 138
 737,  16,  12, 124, 115, 118
 738,  17,  12, 102,  93,  96
 739,  18,  12, 128, 119, 122
 740,  19,  12, 167, 158, 161
 741,  20,  12, 184, 175, 178
 742,  21,  12, 156, 147, 150
 743,  22,  12, 124, 115, 118
 744,  23,  12, 107,  98, 101
 745,  24,  12, 101,  92,  95
 746,  25,  12, 102,  93,  96
 747,  26,  12, 110, 101, 104
 748,  27,  12, 123, 114, 117
 749,  28,  12, 126, 116, 122
 750,  29,  12, 132, 122, 128
 751,  30,  12, 135, 125, 131
 752,  31,  12, 118, 108, 114
 753,  32,  12, 103,  94,  97
 754,  33,  12, 111, 102, 105
 755,  34,  12, 158, 147, 149
 756,  35,  12, 193, 183, 183
 757,  36,  12, 165, 153, 151
 758,  37,  12, 116, 104, 102
 759,  38,  12, 100,  88,  84
 760,  39,  12, 105,  93,  89
 761,  40,  12, 103,  91,  85
 762,  41,  12,  95,  83,  77
 763,  42,  12,  98,  86,  80
 764,  43,  12, 115, 104,  96
 765,  44,  12, 138, 126, 116
 766,  45,  12, 164, 152, 142
 767,  46,  12, 185, 173, 163
 768,  47,  12, 188, 176, 164
 769,  48,  12, 198, 186, 174
 770,  49,  12, 169, 157, 145
 771,  50,  12,  90,  78,  66
 772,  51,  12,  41,  32,  18
 773,  52,  12,  42,  35,  20
 774,  53,  12,  50,  43,  28
 775,  54,  12,  57,  50,  35
 776,  55,  12,  52,  48,  30
 777,  56,  12,  53,  49,  31
